url,content,token_count,char_count,techStackName
https://kestra.io/docs/architecture/executor,"""""""DocsArchitectureExecutor
Executor
Contribute
Edit this page
Join us on Slack
YouTube
GitHub
Twitter
LinkedIn
The Executor processes all executions and Flowable tasks.
The primary goal of the Executor is to receive created executions and look for the next tasks to run. This server component doesn't perform any heavy computation.
The Executor also handles special execution cases:
Flow Triggers
Templates (deprecated)
Listeners (deprecated)
You can scale Executors as necessary. Given that no heavy computations are performed by this component, it requires very few resources (except for deployments with a large number of executions).
Was this page helpful?
Yes
No
Architecture
Deployment Architecture
Architecture
Worker""""""",137,722,kestra
https://kestra.io/docs/architecture/worker,"""""""DocsArchitectureWorker
Worker
Contribute
Edit this page
Join us on Slack
YouTube
GitHub
Twitter
LinkedIn
The Worker is a server component that processes all runnable tasks and polling triggers.
A Worker receives and processes tasks from the Executor and polling triggers from the Scheduler. Given that tasks and polling triggers can be virtually anything (heavy computations, simple API calls, etc.), the Worker is essentially a Thread Pool where you can configure the number of threads you need.
You can scale Workers as necessary and have many instances on multiple servers, each with its own Thread Pool.
As the worker executes the tasks and the polling triggers, it will need access to any external services they use (database, REST services, message broker, etc.). Workers are the only server components that need access to external services.
Was this page helpful?
Yes
No
Architecture
Executor
Architecture
Scheduler""""""",177,922,kestra
https://kestra.io/docs/architecture/scheduler,"""""""DocsArchitectureScheduler
Scheduler
Contribute
Edit this page
Join us on Slack
YouTube
GitHub
Twitter
LinkedIn
The Scheduler is a server component responsible for processing all triggers except for the Flow Triggers (managed by the executor).
It continuously watches all the triggers and, if all conditions are met, will start an execution of the flow (submit the flow to the Executor).
In the case of polling triggers, the Scheduler will decide (based on the configured evaluation interval) whether to execute the flow. If the polling trigger conditions are met, the Scheduler will send the execution, along with the trigger metadata, to the Worker for execution.
Note that polling triggers cannot be evaluated concurrently. They also can't be reevaluated i.e. if the execution of a flow, which started as a result of the same trigger, is already in a Running state, the next execution will not be started until the previous one finishes.
Internally, the Scheduler will keep checking every second whether some trigger must be evaluated.
By default, Kestra will handle all dates based on your system timezone. You can change the timezone with JVM options.
Was this page helpful?
Yes
No
Architecture
Worker
Architecture
Indexer""""""",246,1226,kestra
https://kestra.io/docs/architecture/indexer,"""""""DocsArchitectureIndexer
Indexer
Contribute
Edit this page
Join us on Slack
YouTube
GitHub
Twitter
LinkedIn
Available on:
Enterprise Edition
Indexer is an optional component only needed when using Kafka and Elasticsearch.
The Indexer watches for Kafka topics (including flows and executions) and indexes their content to Elasticsearch.
Was this page helpful?
Yes
No
Architecture
Scheduler
Architecture
Webserver""""""",85,410,kestra
https://kestra.io/docs/architecture/webserver,"""""""DocsArchitectureWebserver
Webserver
Contribute
Edit this page
Join us on Slack
YouTube
GitHub
Twitter
LinkedIn
The Webserver serves the APIs and the User Interface (UI).
The Webserver offers two main modules in the same component:
API: All the APIs that allow triggering executions for any system, and interacting with Kestra.
UI: The User Interface (UI) is also served by the Webserver.
The Webserver interacts mostly with the Repository to deliver a rich API/UI. It also interacts with the Queue to trigger new executions, follow executions in real-time, etc.
Each server component (other than the Scheduler) can continue to work as long as the Queue is up and running. The Repository is only used to help provide our rich Webserver UI, and even if the Repository is down, workloads can continue to process on Kestra.
Was this page helpful?
Yes
No
Architecture
Indexer
Architecture
Internal Storage""""""",197,900,kestra
https://kestra.io/docs/architecture/internal-storage,"""""""DocsArchitectureInternal Storage
Internal Storage
Table of Contents
The purpose of Internal Storage
Internal Storage Types
Contribute
Edit this page
Join us on Slack
YouTube
GitHub
Twitter
LinkedIn
Internal Storage is a dedicated storage area to store arbitrary-sized files used during executions.
The purpose of Internal Storage
Kestra uses an Internal Storage to handle incoming and outgoing files in a scalable way. It stores files generated during a flow execution and used to pass data between tasks.
Data stored in the internal storage can be retrieved from execution context with {{ outputs.task_id.output_attribute }} (usually it's a uri property). Kestra will automatically fetch the file.
Inputs of type FILE will be automatically stored inside the internal storage. On the Outputs tab of an execution, if an output attribute is from the internal storage, there will be a link to download it.
Other execution metadatas (so the actual paths to internal storage) are stored into the Repository.
Internal Storage Types
By default, only the local storage is available. It uses a directory inside the host filesystem, so it is not scalable and not designed for production usage.
More implementations are available as plugins.
You can replace the local storage with one of the following storage implementations:
Storage Minio for Minio, which is compatible with AWS S3 and all other object storage solutions.
Storage GCS for Google Cloud Storage.
Storage Azure for Azure Blob Storage.
Was this page helpful?
Yes
No
Architecture
Webserver
Architecture
Multi-tenancy""""""",307,1568,kestra
https://kestra.io/docs/architecture/multi-tenancy,"""""""DocsArchitectureMulti-tenancy
Multi-tenancy
Table of Contents
What is multi-tenancy
How does multi-tenancy work in Kestra
Contribute
Edit this page
Join us on Slack
YouTube
GitHub
Twitter
LinkedIn
Available on:
Enterprise Edition
>= 0.13.0
Multi-tenancy allows you to manage multiple environments (e.g., dev, staging, prod) in a single Kestra instance.
What is multi-tenancy
Multi-tenancy is a software architecture in which a single instance of software serves multiple tenants. You can think of it as running multiple virtual instances in a single physical instance. You can use multi-tenancy to separate resources between business units, teams, or customers.
This feature requires a commercial license.
How does multi-tenancy work in Kestra
By default, multi-tenancy is disabled. When multi-tenancy is enabled, all resources (such as flows, triggers, executions, RBAC, and more) are isolated by the tenant. This means that you can have a flow with the same identifier and the same namespace in multiple tenants at the same time.
Data stored inside the internal storage is also isolated by tenants.
Multi-tenancy functionality is not visible to end-users from the UI except for the tenant selection dropdown menu. That dropdown menu lists all tenants a user has access to, allowing users to switch between tenants easily. Each UI page will also include the tenant ID in the URL e.g. https://demo.kestra.io/ui/yourTenantId/executions/namespace/flow/executionId.
The API URLs will also change to include the tenant identifier.
For example, the URL of the API operation to list flows of the products namespace is /api/v1/flows/products when multi-tenancy is not enabled, and becomes /api/v1/production/flows/products for the production tenant when multi-tenancy is enabled. You can check the Enterprise Edition API Guide for more information.
Tenants must be created upfront, and a user needs to be granted access to use a specific tenant.
Was this page helpful?
Yes
No
Architecture
Internal Storage
Docs
Installation Guide""""""",451,2022,kestra
https://kestra.io/docs/installation,"""""""DocsInstallation Guide
Installation Guide
Contribute
Edit this page
Join us on Slack
YouTube
GitHub
Twitter
LinkedIn
You can install Kestra using different methods. Select one that matches your preferred environment.
You can deploy Kestra (almost) anywhere, from your laptop or an on-prem server to a distributed cluster running in a public cloud. Note that some Kestra plugins such as the Script plugin require Docker-in-Docker (DinD). This is not supported in certain environments such as e.g. on AWS Fargate. For production deployments, we recommend using Kubernetes or a virtual machine.
The easiest way to install Kestra locally is to use Docker.
Docker
Start Kestra in a single Docker container.
Docker Compose
Start Kestra with a PostgreSQL database backend using a Docker Compose file.
Kubernetes
Install Kestra in a Kubernetes cluster using a Helm chart.
Kubernetes on AWS EKS with Amazon RDS and S3
Deploy Kestra to AWS EKS with PostgreSQL RDS database and S3 internal storage backend.
Kubernetes on GCP GKE with CloudSQL and Cloud Storage
Deploy Kestra to GCP GKE with CloudSQL as a database backend and Google Cloud Storage as internal storage backend.
Kubernetes on Azure AKS with Azure Database and Blob Storage
Deploy Kestra to Azure AKS with Azure Database for PostgreSQL servers as a database backend and Blob Storage as internal storage backend.
AWS EC2 with Amazon RDS and S3
Install Kestra on AWS EC2 with PostgreSQL RDS database and S3 internal storage backend.
GCP VM with Cloud SQL and GCS
Install Kestra on a GCP VM with Cloud SQL PostgreSQL database backend and Cloud Storage as internal storage backend.
Azure VM with Azure Database
Install Kestra on Azure VM with Azure Database as a database backend and Blob Storage as internal storage backend.
DigitalOcean Droplet with Managed Database
Install Kestra on DigitalOcean Droplet with DigitalOcean Database as a database backend.
Standalone Server
Install Kestra on a standalone server with a simple executable file.
Podman Compose
Start Kestra with a PostgreSQL database backend using Podman Compose.
Kestra Cloud (Alpha)
Sign up for a free Kestra Cloud account to get started.
Was this page helpful?
Yes
No
Architecture
Multi-tenancy
Installation
Docker""""""",501,2231,kestra
https://kestra.io/docs/installation/docker,"""""""DocsInstallation GuideDocker
Docker
Table of Contents
Configuration
Using a configuration file
Using the KESTRA_CONFIGURATION environment variable
Official Docker images
Docker image tags
Recommended images for production
Recommended images for development
Build a custom Docker image
Add custom binaries
Add plugins to a Docker image
Add custom plugins to a Docker image
Add custom plugins from a Git repository
Contribute
Edit this page
Join us on Slack
YouTube
GitHub
Twitter
LinkedIn
Start Kestra in a single Docker container.
Make sure that Docker is running. Then, you can start Kestra in a single command using Docker (if you run it on Windows, make sure to use WSL):
bash
docker run --pull=always --rm -it -p 8080:8080 --user=root -v /var/run/docker.sock:/var/run/docker.sock -v /tmp:/tmp kestra/kestra:latest server local
Open http://localhost:8080 in your browser to launch the UI and start building your first flow.
The above command starts Kestra with an embedded H2 database. If you want to use a persistent database backend with PostgreSQL and more configurability, follow the Docker Compose installation.
Configuration
Using a configuration file
You can adjust Kestra's configuration using a file passed to the Docker container as a bind volume.
First, create a configuration file, for example, in a file named application.yaml:
yaml
datasources:
  postgres:
    url: jdbc:postgresql://postgres:5432/kestra
    driverClassName: org.postgresql.Driver
    username: kestra
    password: k3str4
kestra:
  server:
    basicAuth:
      enabled: false
      username: ""admin@kestra.io"" # it must be a valid email address
      password: kestra
  repository:
    type: postgres
  storage:
    type: local
    local:
      basePath: ""/app/storage""
  queue:
    type: postgres
  tasks:
    tmpDir:
      path: ""/tmp/kestra-wd/tmp""
  url: ""http://localhost:8080/""
Note: this configuration is taken from our official docker-compose.yaml file and uses a PostgreSQL database, you may want to retrieve it there to be sure it is accurate.
Then, change the command to mount the file to the container and start Kestra with the configuration file; we also adjust the Kestra command to start a standalone version as we now have a PostgreSQL database as a backend.
bash
docker run --pull=always --rm -it -p 8080:8080 --user=root \
 -v $PWD/application.yaml:/etc/config/application.yaml \
 -v /var/run/docker.sock:/var/run/docker.sock \
 -v /tmp:/tmp kestra/kestra:latest server standalone --config /etc/config/application.yaml
Using the KESTRA_CONFIGURATION environment variable
You can adjust the Kestra configuration with a KESTRA_CONFIGURATION passed to the Docker container via the -e options. This environment variable must be a valid YAML string.
Managing a large configuration via a single YAML string can be tedious. To make that easier, you can leverage a configuration file.
First, define an environment variable:
bash
export KESTRA_CONFIGURATION=""datasources:
          postgres:
            url: jdbc:postgresql://postgres:5432/kestra
            driverClassName: org.postgresql.Driver
            username: kestra
            password: k3str4
        kestra:
          server:
            basicAuth:
              enabled: false
              username: ""admin@kestra.io"" # it must be a valid email address
              password: kestra
          repository:
            type: postgres
          storage:
            type: local
            local:
              basePath: ""/app/storage""
          queue:
            type: postgres
          tasks:
            tmpDir:
              path: /tmp/kestra-wd/tmp
          url: http://localhost:8080/
Note: this configuration is taken from our official docker-compose.yaml file and uses a PostgreSQL database, you may want to retrieve it there to be sure it is accurate.
Then pass this environment variable in the Docker command and adjust the Kestra command to run the standalone server:
bash
docker run --pull=always --rm -it -p 8080:8080 --user=root \
 -e KESTRA_CONFIGURATION=$KESTRA_CONFIGURATION
 -v /var/run/docker.sock:/var/run/docker.sock \
 -v /tmp:/tmp kestra/kestra:latest server standalone
Official Docker images
The official Kestra Docker images are available on DockerHub for both linux/amd64 and linux/arm64 platforms.
We provide two image variants:
kestra/kestra:*
kestra/kestra:*-no-plugins
Both variants are based on the eclipse-temurin:21-jre Docker image.
The kestra/kestra:* images contain all Kestra plugins in their latest version. The kestra/kestra:*-no-plugins images do not contain any plugins. We recommend using the kestra/kestra:* version.
Docker image tags
We provide the following tags for each Docker image:
latest: the default image with the latest stable release, including all plugins.
latest-no-plugins: the default image with the latest stable release, excluding all plugins.
v<release-version>: image for a specific Kestra release, including all plugins.
v<release-version>-no-plugins: image for a specific Kestra release, excluding all plugins.
develop: an image based on the develop branch that changes daily and contains unstable features we are working on, including all plugins.
develop-no-plugins: an image based on the develop branch that changes daily and contains unstable features we are working on, excluding all plugins.
The default Kestra image kestra/kestra:latest already includes all plugins. To use a lightweight version of Kestra without plugins, add a suffix *-no-plugins.
Recommended images for production
We recommend using the latest image for production deployments. This image includes the latest stable release and optionally also all plugins:
kestra/kestra:latest — contains the latest stable version of Kestra and all plugins
kestra/kestra:latest-no-plugins — contains the latest stable version of Kestra without any plugins.
If your deployment strategy is to pin the version, make sure to change the image as follows (here, based on the v0.18.0 release):
kestra/kestra:v0.18.0 if you want to have all plugins included in the image
kestra/kestra:v0.18.0-no-plugins if you prefer to use only your custom plugins.
Recommended images for development
The most recently developed (but not yet released) features and bug fixes are included in the develop image. This image is updated daily and contains the latest changes from the develop branch:
kestra/kestra:develop if you want to have all plugins included in the image
kestra/kestra:develop-no-plugins if you prefer to use only your custom plugins.
Build a custom Docker image
If the base or full image doesn't contain package dependencies you need, you can build a custom image by using the Kestra base image and adding the required binaries and dependencies.
Add custom binaries
The following Dockerfile creates an image from the Kestra base image and adds the golang binary and Python packages:
dockerfile
ARG IMAGE_TAG=latest
FROM kestra/kestra:$IMAGE_TAG
RUN mkdir -p /app/plugins && \
  apt-get update -y && \
  apt-get install -y --no-install-recommends golang && \
  apt-get install -y pip && \
  pip install pandas==2.0.3 requests==2.31.0 && \
  apt-get clean && rm -rf /var/lib/apt/lists/* /var/tmp/*
Add plugins to a Docker image
By default, the base Docker image kestra/kestra:latest contains all plugins (unless you use the kestra/kestra:latest-no-plugins version). You can add specific plugins to the base image and build a custom image.
The following example Dockerfile creates an image from the base image and adds the plugin-notifications, storage-gcs and plugin-gcp binaries using the command kestra plugins install:
dockerfile
ARG IMAGE_TAG=latest-no-plugins
FROM kestra/kestra:$IMAGE_TAG
RUN /app/kestra plugins install \
  io.kestra.plugin:plugin-notifications:LATEST \
  io.kestra.storage:storage-gcs:LATEST \
  io.kestra.plugin:plugin-gcp:LATEST
Add custom plugins to a Docker image
The above example Dockerfile installs plugins that have already been published to Maven Central. If you are developing a custom plugin, make sure to build it. Once the shadowJar is built, add it to the plugins directory:
dockerfile
ARG IMAGE_TAG=latest
FROM kestra/kestra:$IMAGE_TAG
RUN mkdir -p /app/plugins
COPY /build/libs/*.jar /app/plugins
Add custom plugins from a Git repository
If you would like to build custom plugins from a specific Git repository, you can use the following approach:
dockerfile
FROM openjdk:17-slim as stage-build
WORKDIR /
USER root
RUN apt-get update -y
RUN apt-get install git -y && \
    git clone https://github.com/kestra-io/plugin-aws.git
RUN cd plugin-aws && ./gradlew :shadowJar
FROM kestra/kestra:latest
# https://github.com/WASdev/ci.docker/issues/194#issuecomment-433519379
USER root
RUN mkdir -p /app/plugins && \
  apt-get update -y && \
  apt-get install -y --no-install-recommends golang && \
  apt-get install -y pip && \
  pip install pandas==2.0.3 requests==2.31.0 && \
  apt-get clean && rm -rf /var/lib/apt/lists/* /var/tmp/*
RUN rm -rf /app/plugins/plugin-aws-*.jar
COPY --from=stage-build /plugin-aws/build/libs/plugin-aws-*.jar /app/plugins
This multi-stage Docker build allows you to overwrite a plugin that has already been installed. In this example, the AWS plugin is by default already included in the kestra/kestra:latest image. However, it's overwritten by a plugin built in the first Docker build stage.
Was this page helpful?
Yes
No
Docs
Installation Guide
Installation
Docker Compose""""""",2208,9418,kestra
https://kestra.io/docs/installation/docker-compose,"""""""DocsInstallation GuideDocker Compose
Docker Compose
Table of Contents
Before you begin
Download the Docker Compose file
Launch Kestra
Adjusting the Configuration
Use a configuration file
Networking in Docker Compose
Postgres 16 Not Compatible with 17 Error
Contribute
Edit this page
Join us on Slack
YouTube
GitHub
Twitter
LinkedIn
Start Kestra with a PostgreSQL database backend using a Docker Compose file.
The quickest way to a production-ready lightweight Kestra installation is to leverage Docker and Docker Compose. This guide will help you get started with Kestra using Docker.
In order to run Kestra using docker-compose.yml file in production in rootless mode, please look at the Launch Kestra in Rootless Mode section on the Podman Compose page.
Before you begin
Make sure you have already installed:
Docker
Docker Compose
Download the Docker Compose file
Download the Docker Compose file using the following command on Linux and macOS:
bash
curl -o docker-compose.yml \
https://raw.githubusercontent.com/kestra-io/kestra/develop/docker-compose.yml
If you're on Windows, use the following command:
powershell
Invoke-WebRequest -Uri ""https://raw.githubusercontent.com/kestra-io/kestra/develop/docker-compose.yml"" -OutFile ""docker-compose.yml""
You can also download the Docker Compose file manually and save it as docker-compose.yml.
Launch Kestra
Use the following command to start the Kestra server:
bash
docker-compose up -d
Open the URL http://localhost:8080 in your browser to launch the UI.
Adjusting the Configuration
The command above starts a standalone server (all architecture components in one JVM).
The configuration will be done inside the KESTRA_CONFIGURATION environment variable of the Kestra container. You can update the environment variable inside the Docker compose file, or pass it via the Docker command line argument.
If you want to extend your Docker Compose file, modify container networking, or if you have any other issues using this Docker Compose file, check the Troubleshooting Guide.
Use a configuration file
If you want to use a configuration file instead of the KESTRA_CONFIGURATION environment variable to configure Kestra you can update the default docker-compose.yml.
First, create a configuration file containing the KESTRA_CONFIGURATION environment variable defined in the docker-compose.yml file. You can name it application.yaml.
Then, update kestra service in the docker-compose.yml file to mount this file into the container and make Kestra using it via the --config option:
yaml
# [...]
  kestra:
    image: kestra/kestra:latest
    pull_policy: always
    # Note that this is meant for development only. Refer to the documentation for production deployments of Kestra which runs without a root user.
    user: ""root""
    command: server standalone --worker-thread=128 --config /etc/config/application.yaml
    volumes:
      - kestra-data:/app/storage
      - /var/run/docker.sock:/var/run/docker.sock
      - /tmp/kestra-wd:/tmp/kestra-wd
      - $PWD/application.yaml:/etc/config/application.yaml
    ports:
      - ""8080:8080""
      - ""8081:8081""
    depends_on:
      postgres:
        condition: service_started
Networking in Docker Compose
The default docker-compose file doesn't configure networking for the Kestra containers. This means that you won't be able to access any services exposed via localhost on your local machine (e.g., another Docker container with a mapped port). Your machine and Docker container use a different network. To use a locally exposed service from Kestra container, you can use the host.docker.internal hostname or 172.17.0.1. The host.docker.internal address allows you to reach your host machine's services from Kestra's container.
Alternatively, you can leverage Docker network. By default, your Kestra container will be placed in a default network. You can add your custom services to the docker-compose.yml file provided by Kestra and use the services' alias (keys from services) to reach them. Even better would be if you create a new network e.g. network kestra_net and add your services to it. Then you can add this network to the networks section of the kestra service. With this, you will have access via localhost to all your exposed ports.
The example below shows how you can add iceberg-rest, minio and mc (i.e. Minio client) to your Kestra Docker Compose file.
Example
Finally, you can also use the host network mode for the kestra service. This will make your container use your host network and you will be able to reach all your exposed ports. This means you have to change the services.kestra.environment.KESTRA_CONFIGURATION.datasources.postgres.url to jdbc:postgresql://localhost:5432/kestra. This is the easiest way but it can be a security risk.
See the example below using network_mode: host.
Example
Postgres 16 Not Compatible with 17 Error
By default, the Docker Compose template uses the latest image for postgres. However, if you initated your Kestra database on an older version of Postgres to the latest image, you might encounter the following error:
The data directory was initialized by PostgreSQL version 16, which is not compatible with this version 17.0 (Debian 17.0-1.pgdg120+1).
To resolve this, you need to specify a specific tag for the postgres image in your Docker Compose file. In the example below, we specify 16 as the error above was originally initialized by version 16:
yaml
services:
  postgres:
    image: postgres:16
Was this page helpful?
Yes
No
Installation
Docker
Installation
Kubernetes""""""",1232,5530,kestra
https://kestra.io/docs/installation/kubernetes,"""""""DocsInstallation GuideKubernetes
Kubernetes
Table of Contents
Helm Chart repository
Install the chart
Configuration
Docker in Docker (DinD) Worker side car
Troubleshooting
Docker in Docker (DinD)
Docker in Docker using Helm charts
Disable Docker in Docker and use Kubernetes task runner
Contribute
Edit this page
Join us on Slack
YouTube
GitHub
Twitter
LinkedIn
Install Kestra in a Kubernetes cluster using a Helm chart.
Helm Chart repository
We recommend Kubernetes deployment for production workloads, as it allows you to scale specific Kestra services as needed.
We provide an official Helm Chart to make the deployment easier.
The chart repository is available under helm.kestra.io.
The source code of the charts can be found in the kestra-io/helm-charts repository on GitHub.
All image tags provided by default can be found in the Docker installation guide.
Install the chart
bash
helm repo add kestra https://helm.kestra.io/
helm install kestra kestra/kestra
By default, the chart will only deploy one standalone Kestra service with one replica. This means that all Kestra server components will be deployed within a single pod. You can change that default behavior and deploy each service independently using the following Helm chart values:
yaml
deployments:
  webserver:
    enabled: true
  executor:
    enabled: true
  indexer:
    enabled: true
  scheduler:
    enabled: true
  worker:
    enabled: true
  standalone:
    enabled: false
The chart can also deploy the following related services:
A Kafka cluster and Zookeeper using kafka.enabled: true
An Elasticsearch cluster using elasticsearch.enabled: true
A MinIO standalone using minio.enabled: true
A PostgreSQL using postgresql.enabled: true
The MinIO (as the internal storage backend) and PostgreSQL (as the database backend) services are enabled by default to provide a fully working setup out of the box.
All external services (Kafka, Elasticsearch, Zookeeper, MinIO, PostgreSQL) are deployed using unsecured configurations (no authentication, no TLS, etc.). When installing for a production environment, make sure to adjust their configurations to secure your deployment.
Configuration
Here is how you can adjust the Kestra configuration:
Using a Kubernetes ConfigMap via the configuration Helm value.
Using a Kubernetes Secret via the secrets Helm value.
Both must be valid YAML that will be merged as the Kestra configuration file.
Here is an example showing how to enable Kafka as the queue implementation and configure its bootstrap.servers property using a secret:
yaml
configuration:
  kestra:
    queue:
      type: kafka
secrets:
  kestra:
    kafka:
      client:
        properties:
          bootstrap.servers: ""localhost:9092""
Docker in Docker (DinD) Worker side car
By default, Docker in Docker (DinD) is installed on the worker in the rootless version. This can be restricted on some environment due to security limitations.
Some solutions you may try:
On Google Kubernetes Engine (GKE), use a node pool based on UBUNTU_CONTAINERD that works well with Docker DinD, even rootless
Some Kubernetes clusters support only a root version of DinD; to make your Kestra deployment work, disable the rootless version using the following Helm chart values:
yaml
dind:
  image:
    image: docker
    tag: dind
  args:
    - --log-level=fatal
Troubleshooting
Docker in Docker (DinD)
If you face some issues using Docker in Docker e.g. with Script tasks using DOCKER runner, start troubleshooting by attaching the terminal: docker run -it --privileged docker:dind sh. Then, use docker logs container_ID to get the container logs. Also, try docker inspect container_ID to get more information about your Docker container. The output from this command displays details about the container, its environments, network settings, etc. This information can help you identify what might be wrong.
Docker in Docker using Helm charts
On some Kubernetes deployments, using DinD with our default Helm charts can lead to:
bash
Device ""ip_tables"" does not exist.
ip_tables              24576  4 iptable_raw,iptable_mangle,iptable_nat,iptable_filter
modprobe: can't change directory to '/lib/modules': No such file or directory
error: attempting to run rootless dockerd but need 'kernel.unprivileged_userns_clone' (/proc/sys/kernel/unprivileged_userns_clone) set to 1
To fix this, use root to launch the DinD container by setting the following values:
yaml
dind:
  image:
    tag: dind
  args:
    - --log-level=fatal
  securityContext:
    runAsUser: 0
    runAsGroup: 0
securityContext:
  runAsUser: 0
  runAsGroup: 0
Disable Docker in Docker and use Kubernetes task runner
To avoid using root to spin up containers via DinD, disable DinD by setting the following Helm chart values:
yaml
dind:
  enabled: false
Then, set Kubernetes task runner as the default way to run script tasks:
yaml
pluginDefaults:
  - type: io.kestra.plugin.scripts
    forced: true
    values:
      taskRunner:
        type: io.kestra.plugin.ee.kubernetes.runner.Kubernetes
        # ... your Kubernetes runner configuration
Was this page helpful?
Yes
No
Installation
Docker Compose
Installation
Kubernetes on AWS EKS with Amazon RDS and S3""""""",1170,5176,kestra
https://kestra.io/docs/installation/kubernetes-aws-eks,"""""""DocsInstallation GuideKubernetes on AWS EKS with Amazon RDS and S3
Kubernetes on AWS EKS with Amazon RDS and S3
Table of Contents
Overview
Launch an EKS Cluster
Launch AWS RDS for PostgreSQL
Prepare an AWS S3 Bucket
Install Kestra on AWS EKS
Access Kestra UI
Next steps
Contribute
Edit this page
Join us on Slack
YouTube
GitHub
Twitter
LinkedIn
Deploy Kestra to AWS EKS with PostgreSQL RDS database and S3 internal storage backend.
Overview
This guide provides detailed instructions for deploying Kestra to AWS Elastic Kubernetes Service (EKS) with a PostgreSQL RDS database backend, and AWS S3 for internal storage.
Prerequisites:
Basic command line interface skills.
Familiarity with AWS EKS, RDS, S3, and Kubernetes.
Launch an EKS Cluster
First, install eksctl and kubectl. After installing them, you can create the EKS cluster. There are plenty of configuration options available with eksctl, but the default settings are sufficient for this guide. Run the following command to create a cluster named my-kestra-cluster:
shell
eksctl create cluster --name my-kestra-cluster --region us-east-1
Wait for the cluster to be created. Then, confirm that the cluster is up, and that your kubecontext points to the cluster:
shell
kubectl get svc
Launch AWS RDS for PostgreSQL
Navigate to the RDS console to create a PostgreSQL database. Configure the settings, ensuring the database is accessible from your EKS cluster. Note the database endpoint and port after creation.
Prepare an AWS S3 Bucket
Create a private S3 bucket (private meaning that public access is blocked). Keep a record of the bucket name as this is needed for the Kestra configuration.
Install Kestra on AWS EKS
Add the Kestra Helm chart repository and install Kestra:
shell
helm repo add kestra https://helm.kestra.io/
helm install my-kestra kestra/kestra
In the deployment configuration, integrate RDS and S3. Set the database connection under datasources and S3 details under storage in your Helm values.
Here is how you can configure RDS in the Helm chart's values:
yaml
configuration:
  kestra:
    queue:
      type: postgres
    repository:
      type: postgres
  datasources:
    postgres:
      url: jdbc:postgresql://<your-rds-url-endpoint>:5432/kestra
      driverClassName: org.postgresql.Driver
      username: your_username
      password: your_password
Also, disable the PostgreSQL pod by changing the enabled value in the postgresql section from true to false in the same file.
yaml
postgresql:
  enabled: false
And here is how you can add the S3 configuration in the Helm chart's values:
yaml
configuration:
  kestra:
    storage:
      type: s3
      s3:
        accessKey: ""<your-aws-access-key-id>""
        secretKey: ""<your-aws-secret-access-key>""
        region: ""<your-aws-region>""
        bucket: ""<your-s3-bucket-name>""
Also, disable the Minio pod by changing the enabled value in the minio section from true to false in the same file.
yaml
minio:
  enabled: false
Apply these configurations using the following command:
bash
helm upgrade kestra kestra/kestra -f values.yaml
Access Kestra UI
Implement an ingress controller for access. You can install the AWS Load Balancer (ALB) Controller via Helm:
shell
helm install aws-load-balancer-controller eks/aws-load-balancer-controller \
-n kube-system \
--set clusterName=my-kestra-cluster \
--set serviceAccount.create=false \
--set serviceAccount.name=aws-load-balancer-controller
Once the ALB is set, you can access the Kestra UI through the ALB URL.
Next steps
This guide walked you through installing Kestra to AWS EKS with PostgreSQL RDS database and S3 storage backend.
Reach out via Slack if you encounter any issues or if you have any questions regarding deploying Kestra to production.
Was this page helpful?
Yes
No
Installation
Kubernetes
Installation
Kubernetes on GCP GKE with CloudSQL and Cloud Storage""""""",899,3851,kestra
